feedback_id,customer_id,feedback_date,rating,feedback_text,sentiment_label
FB0004282,CUST006813,2025-03-31,5,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004283,CUST006814,2025-06-10,4,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0004284,CUST006814,2026-01-27,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004285,CUST006814,2023-10-11,1,"Not enough new content being added, feels like I have already watched everything worth watching.",Negative
FB0004286,CUST006815,2025-09-05,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004287,CUST006816,2025-08-17,5,Customer support resolved my issue quickly and the experience was smooth overall.,Negative
FB0004288,CUST006820,2026-06-24,2,The app keeps crashing on my device and I have not been able to watch anything for days.,Negative
FB0004289,CUST006823,2025-05-20,1,"Not enough new content being added, feels like I have already watched everything worth watching.",Negative
FB0004290,CUST006826,2025-04-19,4,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0004291,CUST006827,2025-07-04,5,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004292,CUST006829,2023-06-10,5,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0004293,CUST006830,2022-05-20,2,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0004294,CUST006831,2022-04-07,2,The app keeps crashing on my device and I have not been able to watch anything for days.,Negative
FB0004295,CUST006833,2021-09-28,2,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0004296,CUST006834,2024-04-20,4,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0004297,CUST006835,2021-04-29,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004298,CUST006838,2024-06-22,5,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004299,CUST006842,2023-03-23,5,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0004300,CUST006842,2024-07-18,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004301,CUST006848,2024-07-11,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004302,CUST006848,2025-02-27,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004303,CUST006850,2024-02-05,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Positive
FB0004304,CUST006854,2025-10-02,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004305,CUST006858,2025-01-17,5,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004306,CUST006859,2024-04-01,1,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0004307,CUST006861,2025-11-19,5,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0004308,CUST006862,2026-03-30,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004309,CUST006862,2026-06-18,2,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0004310,CUST006867,2025-11-18,4,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004311,CUST006867,2025-05-18,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004312,CUST006867,2023-04-10,2,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0004313,CUST006869,2022-06-11,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004314,CUST006872,2026-04-04,2,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Neutral
FB0004315,CUST006876,2023-10-03,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004316,CUST006878,2025-10-13,5,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004317,CUST006882,2022-04-07,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004318,CUST006886,2026-03-05,1,"Not enough new content being added, feels like I have already watched everything worth watching.",Negative
FB0004319,CUST006886,2026-01-01,2,"Not enough new content being added, feels like I have already watched everything worth watching.",Negative
FB0004320,CUST006894,2023-07-02,2,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0004321,CUST006895,2025-10-08,1,The app keeps crashing on my device and I have not been able to watch anything for days.,Negative
FB0004322,CUST006897,2024-02-25,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004323,CUST006900,2023-08-26,4,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0004324,CUST006900,2024-07-06,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004325,CUST006900,2023-09-03,5,"Great value for the price, my whole family uses different profiles without any issues.",Neutral
FB0004326,CUST006900,2024-01-04,2,The app keeps crashing on my device and I have not been able to watch anything for days.,Negative
FB0004327,CUST006904,2026-02-06,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004328,CUST006904,2025-07-13,1,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0004329,CUST006904,2026-03-19,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Positive
FB0004330,CUST006905,2023-09-19,2,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0004331,CUST006906,2026-04-27,1,"Not enough new content being added, feels like I have already watched everything worth watching.",Negative
FB0004332,CUST006909,2022-04-01,4,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Neutral
FB0004333,CUST006909,2022-02-28,4,Customer support resolved my issue quickly and the experience was smooth overall.,Neutral
FB0004334,CUST006911,2022-10-08,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004335,CUST006913,2024-09-15,4,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Negative
FB0004336,CUST006913,2026-03-24,4,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004337,CUST006914,2025-05-20,4,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0004338,CUST006915,2026-04-09,1,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0004339,CUST006916,2026-05-10,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004340,CUST006920,2024-10-28,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004341,CUST006921,2026-04-06,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004342,CUST006921,2025-07-09,4,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004343,CUST006922,2023-07-22,5,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004344,CUST006922,2025-11-06,4,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0004345,CUST006924,2025-02-13,5,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004346,CUST006924,2020-08-22,1,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0004347,CUST006925,2026-01-31,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004348,CUST006926,2026-06-01,5,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004349,CUST006929,2026-06-30,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004350,CUST006929,2026-06-14,4,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004351,CUST006930,2022-08-24,2,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0004352,CUST006934,2026-05-21,1,Cancelled my plan because the price increase was not worth the content available right now.,Positive
FB0004353,CUST006934,2025-07-10,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004354,CUST006934,2025-05-12,1,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0004355,CUST006936,2026-06-14,5,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004356,CUST006937,2024-02-08,2,"Not enough new content being added, feels like I have already watched everything worth watching.",Negative
FB0004357,CUST006938,2024-03-08,2,The app keeps crashing on my device and I have not been able to watch anything for days.,Negative
FB0004358,CUST006938,2024-07-13,1,"Not enough new content being added, feels like I have already watched everything worth watching.",Negative
FB0004359,CUST006941,2024-04-07,5,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004360,CUST006945,2026-02-22,5,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0004361,CUST006948,2024-08-15,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004362,CUST006949,2026-03-14,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004363,CUST006953,2025-09-10,1,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0004364,CUST006954,2025-11-12,2,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0004365,CUST006955,2025-12-26,1,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0004366,CUST006955,2025-01-01,4,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004367,CUST006955,2026-02-21,5,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004368,CUST006965,2023-02-11,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004369,CUST006967,2026-01-31,5,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004370,CUST006968,2023-10-14,2,The app keeps crashing on my device and I have not been able to watch anything for days.,Negative
FB0004371,CUST006970,2026-02-28,1,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0004372,CUST006970,2025-10-27,4,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004373,CUST006971,2024-05-26,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004374,CUST006976,2025-10-14,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004375,CUST006976,2025-05-30,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004376,CUST006976,2025-04-01,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004377,CUST006984,2021-03-28,1,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0004378,CUST006984,2021-11-30,2,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0004379,CUST006987,2025-04-14,2,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0004380,CUST006990,2025-06-16,2,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0004381,CUST006994,2022-03-01,4,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0004382,CUST006994,2024-10-07,4,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004383,CUST006994,2021-10-16,1,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0004384,CUST006995,2026-05-14,5,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004385,CUST006995,2024-11-24,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004386,CUST006998,2025-07-07,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004387,CUST006998,2024-06-11,4,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004388,CUST006998,2022-12-16,5,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004389,CUST007004,2025-06-28,5,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004390,CUST007007,2024-04-15,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004391,CUST007007,2022-04-21,1,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0004392,CUST007008,2025-05-29,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004393,CUST007013,2026-04-09,5,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004394,CUST007021,2023-04-11,5,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004395,CUST007022,2025-04-04,4,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0004396,CUST007023,2026-02-26,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004397,CUST007023,2026-03-01,2,"Not enough new content being added, feels like I have already watched everything worth watching.",Negative
FB0004398,CUST007023,2026-03-25,4,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0004399,CUST007027,2021-05-10,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004400,CUST007029,2025-12-18,5,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004401,CUST007030,2020-07-21,2,"Not enough new content being added, feels like I have already watched everything worth watching.",Negative
FB0004402,CUST007031,2022-10-29,1,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0004403,CUST007031,2022-11-17,1,The app keeps crashing on my device and I have not been able to watch anything for days.,Negative
FB0004404,CUST007031,2024-01-31,2,The app keeps crashing on my device and I have not been able to watch anything for days.,Neutral
FB0004405,CUST007033,2026-06-01,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004406,CUST007034,2022-12-06,5,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0004407,CUST007035,2024-02-27,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004408,CUST007037,2026-05-04,3,"Average experience overall, some months are better than others depending on new releases.",Positive
FB0004409,CUST007041,2023-04-24,2,"Not enough new content being added, feels like I have already watched everything worth watching.",Negative
FB0004410,CUST007041,2025-06-26,2,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0004411,CUST007042,2025-03-15,2,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0004412,CUST007043,2022-12-18,1,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0004413,CUST007043,2025-07-18,4,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004414,CUST007044,2025-08-31,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004415,CUST007044,2025-09-25,5,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004416,CUST007044,2026-06-06,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004417,CUST007044,2025-10-08,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004418,CUST007050,2024-07-09,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004419,CUST007052,2025-09-08,1,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0004420,CUST007053,2025-10-18,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004421,CUST007054,2023-11-03,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004422,CUST007054,2025-10-12,2,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0004423,CUST007054,2024-10-03,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004424,CUST007055,2024-01-28,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004425,CUST007055,2026-06-26,5,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0004426,CUST007058,2026-03-25,5,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004427,CUST007058,2026-05-27,2,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0004428,CUST007058,2026-03-23,1,"Not enough new content being added, feels like I have already watched everything worth watching.",Negative
FB0004429,CUST007058,2026-03-08,2,The app keeps crashing on my device and I have not been able to watch anything for days.,Negative
FB0004430,CUST007059,2021-07-07,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004431,CUST007061,2024-08-01,1,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0004432,CUST007062,2021-12-18,4,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0004433,CUST007062,2021-09-06,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004434,CUST007065,2025-01-21,5,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004435,CUST007066,2023-05-08,4,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0004436,CUST007067,2024-08-17,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004437,CUST007068,2025-06-04,2,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0004438,CUST007069,2025-08-14,4,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0004439,CUST007069,2021-08-24,2,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0004440,CUST007070,2025-09-14,5,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004441,CUST007070,2026-04-25,1,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0004442,CUST007070,2025-09-22,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004443,CUST007072,2022-10-08,4,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004444,CUST007079,2025-12-10,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004445,CUST007081,2023-06-06,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004446,CUST007082,2025-11-06,4,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0004447,CUST007084,2026-03-03,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004448,CUST007087,2022-06-12,5,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004449,CUST007088,2025-05-11,4,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004450,CUST007088,2025-10-13,1,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0004451,CUST007089,2024-06-14,1,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0004452,CUST007091,2026-02-27,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004453,CUST007097,2025-09-13,1,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0004454,CUST007097,2024-12-23,2,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0004455,CUST007097,2025-03-31,2,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0004456,CUST007098,2023-08-12,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004457,CUST007098,2023-10-17,4,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0004458,CUST007098,2022-02-15,1,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0004459,CUST007098,2025-05-28,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004460,CUST007099,2023-01-01,1,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0004461,CUST007101,2024-10-06,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004462,CUST007102,2025-09-29,5,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0004463,CUST007103,2025-01-11,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004464,CUST007108,2026-04-18,5,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004465,CUST007109,2025-11-04,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004466,CUST007112,2025-11-27,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004467,CUST007114,2026-04-20,5,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004468,CUST007114,2026-05-19,5,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0004469,CUST007114,2026-04-23,2,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0004470,CUST007115,2022-02-25,3,"Average experience overall, some months are better than others depending on new releases.",Positive
FB0004471,CUST007118,2025-11-05,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004472,CUST007121,2026-05-09,5,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0004473,CUST007127,2023-12-28,4,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004474,CUST007130,2026-02-27,1,"Not enough new content being added, feels like I have already watched everything worth watching.",Negative
FB0004475,CUST007136,2021-05-30,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004476,CUST007139,2022-09-22,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004477,CUST007139,2025-07-26,2,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0004478,CUST007139,2023-05-25,4,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0004479,CUST007139,2022-09-22,4,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004480,CUST007139,2024-05-13,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004481,CUST007140,2021-07-06,5,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0004482,CUST007142,2023-12-22,5,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004483,CUST007144,2026-05-22,5,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0004484,CUST007147,2024-12-16,4,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0004485,CUST007150,2022-07-14,4,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004486,CUST007152,2026-02-16,5,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004487,CUST007152,2025-12-06,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004488,CUST007154,2025-03-27,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004489,CUST007154,2025-10-31,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004490,CUST007156,2021-07-25,4,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004491,CUST007157,2025-06-10,4,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004492,CUST007157,2025-12-31,1,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0004493,CUST007158,2024-01-26,4,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0004494,CUST007160,2025-03-20,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004495,CUST007160,2024-04-23,2,The app keeps crashing on my device and I have not been able to watch anything for days.,Negative
FB0004496,CUST007162,2025-11-03,5,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004497,CUST007165,2023-03-05,2,"Not enough new content being added, feels like I have already watched everything worth watching.",Negative
FB0004498,CUST007167,2024-10-08,4,"Great value for the price, my whole family uses different profiles without any issues.",Negative
FB0004499,CUST007170,2025-11-13,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004500,CUST007174,2026-01-01,5,The streaming quality has been excellent and the app feels much faster after the update.,Neutral
FB0004501,CUST007176,2024-06-22,4,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0004502,CUST007184,2025-11-17,4,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004503,CUST007184,2025-12-27,1,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0004504,CUST007187,2023-12-02,5,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004505,CUST007188,2025-03-29,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004506,CUST007190,2026-06-03,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004507,CUST007193,2023-11-10,4,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0004508,CUST007195,2026-01-30,2,"Not enough new content being added, feels like I have already watched everything worth watching.",Negative
FB0004509,CUST007197,2021-04-03,3,"Average experience overall, some months are better than others depending on new releases.",Negative
FB0004510,CUST007197,2022-05-27,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004511,CUST007199,2024-10-28,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004512,CUST007199,2026-03-11,1,The app keeps crashing on my device and I have not been able to watch anything for days.,Negative
FB0004513,CUST007201,2022-08-19,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004514,CUST007201,2026-03-05,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004515,CUST007201,2025-05-09,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004516,CUST007202,2026-04-02,4,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004517,CUST007203,2025-11-09,4,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0004518,CUST007207,2022-07-18,2,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0004519,CUST007208,2024-12-20,2,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0004520,CUST007208,2026-04-20,1,The app keeps crashing on my device and I have not been able to watch anything for days.,Negative
FB0004521,CUST007213,2026-05-23,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004522,CUST007218,2025-02-04,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004523,CUST007219,2025-10-26,5,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004524,CUST007220,2024-12-03,4,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004525,CUST007221,2025-11-10,4,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004526,CUST007222,2025-07-06,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004527,CUST007224,2024-05-23,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004528,CUST007225,2025-07-25,1,"Not enough new content being added, feels like I have already watched everything worth watching.",Positive
FB0004529,CUST007229,2026-05-26,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004530,CUST007229,2026-05-24,5,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0004531,CUST007231,2025-11-07,2,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0004532,CUST007235,2025-06-18,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004533,CUST007236,2023-09-11,5,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004534,CUST007238,2020-10-19,5,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004535,CUST007239,2025-11-18,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004536,CUST007244,2026-04-29,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004537,CUST007245,2021-06-27,2,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0004538,CUST007246,2023-04-16,1,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0004539,CUST007246,2021-04-09,5,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0004540,CUST007251,2024-06-14,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0004541,CUST007252,2021-10-30,5,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004542,CUST007253,2023-03-22,3,The service is decent but the content library could use more variety in regional languages.,Positive
FB0004543,CUST007253,2023-04-24,4,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0004544,CUST007254,2023-03-07,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004545,CUST007256,2023-09-06,5,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004546,CUST007258,2026-02-10,5,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004547,CUST007263,2026-06-19,5,"Great value for the price, my whole family uses different profiles without any issues.",Neutral
FB0004548,CUST007265,2023-06-03,2,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0004549,CUST007268,2025-02-21,5,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0004550,CUST007270,2025-03-25,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004551,CUST007270,2024-05-23,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0004552,CUST007270,2025-04-25,5,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0004553,CUST007272,2026-05-04,4,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004554,CUST007273,2025-07-07,2,The app keeps crashing on my device and I have not been able to watch anything for days.,Negative
FB0004555,CUST007273,2021-10-18,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0004556,CUST007274,2025-05-10,1,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0004557,CUST007278,2024-11-08,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0004558,CUST007279,2021-06-19,4,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0004559,CUST007281,2025-12-03,5,"Really happy with the content library, discovered several great shows this month.",Positive
FB0004560,CUST007283,2023-07-11,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
